word,day_of,hour_of,value
pain,2020-07-19T00:00:00Z,2020-07-19T20:00:00Z,-2
agree,2020-07-19T00:00:00Z,2020-07-19T20:00:00Z,1
happy,2020-07-19T00:00:00Z,2020-07-19T20:00:00Z,3
hoping,2020-07-19T00:00:00Z,2020-07-19T20:00:00Z,2
hopes,2020-07-19T00:00:00Z,2020-07-19T20:00:00Z,2
free,2020-07-19T00:00:00Z,2020-07-19T20:00:00Z,1
poverty,2020-07-19T00:00:00Z,2020-07-19T20:00:00Z,-1
refused,2020-07-19T00:00:00Z,2020-07-19T20:00:00Z,-2
poverty,2020-07-19T00:00:00Z,2020-07-19T20:00:00Z,-1
hard,2020-07-19T00:00:00Z,2020-07-19T20:00:00Z,-1
failed,2020-07-19T00:00:00Z,2020-07-19T20:00:00Z,-2
dear,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,2
pay,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-1
warned,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
violated,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
pay,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-1
happy,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,3
pay,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-1
poverty,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-1
worse,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-3
loss,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-3
free,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,1
free,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,1
hope,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,2
charges,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
hurt,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
pretending,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-1
wealthy,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,2
fresh,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,1
bullshit,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-4
rich,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,2
loyalty,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,3
leaked,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-1
resentful,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
difficult,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-1
escapes,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-1
aggression,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
pay,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-1
fair,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,2
join,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,1
stuck,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
failure,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
ensure,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,1
arrested,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-3
anti,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-1
protests,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
victims,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-3
useless,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
debt,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
forced,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-1
hard,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-1
criminal,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-3
debt,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
burden,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
honest,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,2
suffer,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
vulnerable,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
pay,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-1
effectively,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,2
love,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,3
beautiful,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,3
guarantee,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,1
blaming,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
lack,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
progress,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,2
blame,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
inaction,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
forgotten,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-1
unemployment,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
dishonest,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
slashing,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
promised,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,1
trouble,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
bold,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,2
poverty,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-1
praise,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,3
protect,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,1
praise,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,3
failure,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
ignore,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-1
prosperous,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,3
poorer,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
top,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,2
love,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,3
love,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,3
threat,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-2
promise,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,1
love,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,3
hell,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-4
hell,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,-4
convince,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,1
grant,2020-07-19T00:00:00Z,2020-07-19T21:00:00Z,1
doom,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-2
odd,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-2
cleared,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,1
dirty,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-2
true,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,2
lol,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,3
dumb,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-3
ensure,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,1
conflict,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-2
stop,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-1
miss,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-2
killed,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-3
smiled,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,2
pay,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-1
disgusting,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-3
broken,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-1
easy,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,1
crazy,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-2
violence,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-3
avoid,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-1
threats,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-2
violence,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-3
discouraged,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-2
supported,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,2
nonsense,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-2
free,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,1
likes,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,2
ignore,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-1
freedom,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,2
ease,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,2
worse,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-3
worse,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-3
cutting,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-1
poverty,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-1
opportunity,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,2
pathetic,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-2
nonsense,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-2
screwed,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-2
join,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,1
lack,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-2
shit,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-4
miss,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-2
promises,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,1
pretty,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,1
confident,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,2
united,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,1
distressed,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-2
ruined,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-2
haters,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-3
united,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,1
united,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,1
lovely,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,3
pay,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-1
alert,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-1
win,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,4
active,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,1
active,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,1
combat,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-1
propaganda,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-2
worse,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,-3
true,2020-07-19T00:00:00Z,2020-07-19T22:00:00Z,2
astounding,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,3
misunderstood,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-2
disgusting,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-3
true,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,2
solution,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,1
nonsense,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-2
worth,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,2
fuck,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-4
pay,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-1
demand,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-1
drop,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-1
rich,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,2
pay,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-1
rich,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,2
joke,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,2
yeah,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,1
hope,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,2
blocked,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-1
blocked,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-1
appalling,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-2
shameful,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-2
hard,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-1
drag,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-1
attack,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-1
blame,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-2
piss,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-4
poor,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-2
death,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-2
worst,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-3
killing,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-3
huge,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,1
pay,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-1
cuts,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-1
promise,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,1
worth,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,2
hell,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-4
idiot,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-3
complained,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-2
pay,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-1
debt,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-2
complain,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-2
vested,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,1
waste,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-1
stop,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-1
dirty,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-2
risk,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-2
innovation,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,1
steal,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-2
love,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,3
solidarity,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,2
fake,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-3
worry,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,-3
resolved,2020-07-19T00:00:00Z,2020-07-19T23:00:00Z,2
strong,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,2
weird,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-2
stupid,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-2
advanced,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,1
huge,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,1
safety,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,1
care,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,2
underestimating,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-1
mess,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-2
bold,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,2
impressed,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,3
courage,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,2
happy,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,3
pay,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-1
pay,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-1
leave,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-1
dick,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-4
disgusted,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-3
fan,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,3
huge,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,1
scream,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-2
highlight,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,2
pissing,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-3
disappointed,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-2
support,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,2
violence,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-3
violence,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-3
attacked,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-1
crime,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-3
true,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,2
funny,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,4
happy,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,3
hated,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-3
pretty,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,1
broken,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-1
promises,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,1
promised,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,1
apology,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-1
share,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,1
empty,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-1
wow,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,4
support,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,2
gains,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,2
natural,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,1
free,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,1
solution,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,1
chaos,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-2
curious,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,1
difficult,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-1
negative,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-2
disregarded,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-2
bad,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,-3
solution,2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,1
poor,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
unbelievable,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
hard,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
ruin,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
idiot,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-3
lucky,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,3
honour,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,2
impressive,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,3
exposed,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
pay,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
failed,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
leak,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
likes,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,2
jokes,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,2
promoting,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,1
crime,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-3
joke,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,2
barrier,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
difficult,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
crisis,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-3
embrace,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,1
nice,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,3
nice,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,3
kill,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-3
worse,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-3
success,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,2
weird,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
helps,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,2
weird,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
ha,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,2
ha,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,2
ha,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,2
pay,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
failed,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
leaked,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
pay,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
failed,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
leak,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
desperate,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-3
engage,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,1
justice,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,2
arrest,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
solution,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,1
intimidation,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
fired,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
bloody,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-3
committed,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,1
alive,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,1
stop,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
solution,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,1
foolish,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
battle,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
racists,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-3
anti,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
deniers,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
evil,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-3
prepared,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,1
unhealthy,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
pressure,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
demands,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
stupid,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
intelligent,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,2
promoting,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,1
block,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
sad,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
critics,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
helping,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,2
racists,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-3
avoid,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
stop,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
funny,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,4
care,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,2
silly,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
pathetic,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
mocking,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
contemptuous,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
fight,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-1
appalled,2020-07-20T00:00:00Z,2020-07-20T01:00:00Z,-2
smiling,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,2
responsible,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,2
death,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-2
wrong,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-2
pay,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-1
prisoners,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-2
stop,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-1
agree,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,1
pay,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-1
ridiculous,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-3
pay,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-1
strong,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,2
freedom,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,2
fire,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-2
idiot,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-3
conspiracy,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-3
badly,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-3
legal,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,1
sick,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-2
resigns,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-1
difficult,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-1
wrong,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-2
love,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,3
healthy,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,2
glad,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,3
lost,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-3
luck,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,3
care,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,2
suffer,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-2
fight,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-1
advantage,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,2
vulnerable,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-2
suffering,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-2
pay,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-1
promote,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,1
effective,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,2
waste,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-1
drop,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-1
unemployment,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-2
pretty,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,1
positive,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,2
safe,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,1
resign,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-1
agree,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,1
legally,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,1
naive,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-2
hope,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,2
support,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,2
intelligent,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,2
slavery,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-3
deceive,2020-07-20T00:00:00Z,2020-07-20T02:00:00Z,-3
